setting hostname to "authorMacBook-Pro.local"  5
setting hostname to <*>  2
IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)  11
<*> deny network-outbound /private/var/run/mDNSResponder  29
Unrecognized attribute value: t:AbchPersonItemType  8
Captive: CNPluginHandler en0: Evaluating  4
Captive: CNPluginHandler en0: Authenticated  7
Captive: CNPluginHandler en0: Inactive  4
RTC: PowerByCalendarDate setting ignored  11
<*> deny mach-lookup <*>  6
[HID] [MT] AppleMultitouchDevice::willTerminate entered  3
[HID] [MT] AppleMultitouchDevice::start entered  1
[HID] [MT] AppleActuatorHIDEventDriver::start entered  1
Previous sleep cause: <*>  15
Wake reason: RTC (Alarm)  5
Wake reason: ARPT (Network)  3
Wake reason: EC.SleepTimer (SleepTimer)  1
hibernate_page_list_setall found pageCount <*>  2
Error in CoreDragRemoveReceiveHandler: <*>  1
Error in CoreDragRemoveTrackingHandler: <*>  1
network changed: DNS* Proxy  3
sigio_handler: sigio_handler_active != <*>  5
hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>  2
hibernate_page_list_setall time: <*> ms  1
hibernate image path: /var/vm/sleepimage  2
hibernate_setup(0) took <*> ms  2
hciControllerOnline; HID devices? <*>  1
<*> (Fig) signalled <*>  1
en0: manual intervention required!  1
the url = <*>  1
payload Data <*> <*>  1
extension <*> -> (null)  1
CFNetwork SSLHandshake failed <*>  1
hibernate_rebuild_pmap_structs done: last_valid_compact_indx <*>  1
kern_open_file_for_direct_io took <*> ms  1
url host = <*>  1
CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake  3
mDNS_DeregisterInterface: Frequent transitions for interface awdl0 <*>  2
mDNS_DeregisterInterface: Frequent transitions for interface <*> <*>  3
mDNS_RegisterInterface: Frequent transitions for interface <*> <*>  3
mDNS_RegisterInterface: Frequent transitions for interface awdl0 <*>  1
PM response took <*> ms <*> powerd)  9
PM response took <*> ms <*> WeChat)  1
PM response took <*> ms <*> QQ)  1
ARPT: <*> wl0: MDNS: IPV6 Addr: <*>  28
ARPT: <*> wl0: MDNS: IPV4 Addr: <*>  4
ARPT: <*> wl0: setup_keepalive: Remote IP: <*>  8
AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds  22
Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0  7
[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host <*>  8
dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>  44
RTC: Maintenance <*> <*> sleep <*> <*>  5
en0: <*> country code set to 'X3'.  3
en0: <*> country code set to 'US'.  2
handle_will_sleep_auth_and_shield_windows: Reordering authw <*> (lock state: <*>  1
Arranged view frame: {{0, <*> <*> <*>  1
network changed: <*> <*> DNS! Proxy SMB  7
network changed: <*> <*> DNS Proxy SMB  1
<*> : Discoverable mode changed to Off  2
<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>  1
ARPT: <*> wl0: setup_keepalive: Local IP: <*>  4
in6_unlink_ifa: IPv6 address <*> has no prefix  9
enabling <*> for plug-in <*> <*> <*>  1
Checking iCDP status for DSID <*> (checkWithServer=0)  1
ChromeExistion main strSendMsg = {"websitekey":false, "commandkey":true, "browserkey":true}  1
hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages  2
full wake request (reason <*> <*> ms  1
full wake promotion (reason <*> <*> ms  1
hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>  2
DB Error: <*> "no such table: <*>  3
[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object  2
ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>   7
ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>   6
ARPT: <*> IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>   3
ARPT: <*> IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>   2
-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> <*> confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m <*>  14
Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive)  3
<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) launchedHelperTaskForToolPath:error:] KSOutOfProcessFetcher launched '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/ksfetch' with process id: <*>  1
ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake  12
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- <*> -- <*> -- <*> ****  2
[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*> doesn't have account access.  2
[Accounts] Failed to update account with identifier <*> error: Error Domain=ABAddressBookErrorDomain <*> "(null)"  2
Cocoa scripting error for <*> four character codes must be four characters long.  71
<*> <<<< CRABS >>>> crabsWaitForLoad: <*> Wait time out - <*> (msRequestTimeout <*>  1
Could not get event name for stream/token: <*> <*> Request for stale data  1
ARPT: <*> wl0: wl_update_tcpkeep_seq: Original Seq: <*> Ack: <*> Win size: <*>  6
<*> <<<< CRABS >>>> crabsFlumeHostAvailable: <*> Byte flume reports host available again.  3
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.  17
<*> [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]  5
NETWORK: requery, <*> <*> <*> <*> <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>  17
<*> <*> <*> [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, <*>  2
ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Standby, 'ExternalConnected': No, 'TimeRemaining': <*>   1
Failed to stop a scan - central is not powered on: <*>  1
<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: <*>  3
could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>  2
did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>  1
<*> <*> <*> [lvl=2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.  1
<*> [Account <*> timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*> Sequence: <*>  1
<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: <*>  2
[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail  1
ARPT: <*> ARPT: Wake Reason: Wake on Scan offload  9
ARPT: <*> ARPT: Wake Reason: Wake on TCP Timeout  2
nw_nat64_post_new_ifstate successfully changed <*> ifstate from <*> to <*>  15
CCFile::captureLog Received Capture notice id: <*> reason = <*>  20
CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data  2
AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us  15
host connection <NSXPCConnection: <*> connection from pid <*> invalidated  1
**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by <*> ****  1
NETWORK: no response from server, reachability, <*> queryRetries, <*>  4
doSaveChannels@286: Will write to: <*> <*> <*> - AuthFail:sts:5_rsn:0.xml  4
doSaveChannels@286: Will write to: <*> <*> <*> - AssocFail:sts:5_rsn:0.xml  1
doSaveChannels@286: Will write to: <*> <*> <*> - AssocFail:sts:2_rsn:0.xml  1
bitmap_size <*> previewSize <*> writing <*> pages @ <*>  2
<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0  2
-[NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! <*> <*> <*>  4
-[NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! NeteaseMusic.17988 <*> <*>  1
<*> [Adding [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: <*> to failed operations.]  3
no application identifier provided, can't use provisioning profiles <*>  1
tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert  1
schedule invalidation <DYTransport <*> error: lost transport connection <*>  1
__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>  16
<*> : BTLE scanner Powered On  8
<*> : BTLE scanner Powered Off  4
Saw change in network reachability (isReachable=2)  2
Saw change in network reachability (isReachable=0)  2
en0: channel changed to <*> <*>  6
PMStats: Hibernate read <*> <*> ms  1
arp_client_transmit(en0) failed, Network <*> down <*>  1
<*> <*> PM <*> BecomingInactive: NSWorkspaceWillSleepNotification  1
NSURLSession/NSURLConnection HTTP load <*> (kCFStreamErrorDomainSSL, <*>  1
Telling CSI to <*> low power.  1
<*> : Scanning mode Contacts Only  7
Service exited with abnormal code: <*>  1
network changed: <*> <*> DNS- Proxy-  1
vm_compressor_fastwake_warmup <*> - <*> - starting  1
Central manager is not powered on  1
Peripheral manager is not powered on  3
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions  9
INIT -- Host controller is published  2
WARNING: hibernate_page_list_setall skipped <*> xpmapped pages  2
(ImportBailout.Error:1331) Asked to exit for Diskarb  1
network changed: <*> DNS+ Proxy+ SMB  1
hibernate_rebuild completed - took <*> msecs  1
Unable to start NetBIOS name service:  2
vm_compressor_fastwake_warmup completed - took <*> msecs  1
Got an XPC error: Connection invalid  1
Page bounds {{0, <*> <*> <*>  2
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL  15
Received Capture Event  15
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>  7
CCFile::captureLogRun() Exiting CCFile::captureLogRun  22
en0::IO80211Interface::postMessage bssid changed  10
button report: <*>  20
ASL Sender Statistics  9
KeychainGetICDPStatus: keychain: <*>  14
Wake reason: ?  2
ARPT: <*> wlc_dump_aggfifo:  6
KeychainGetICDPStatus: status: off  8
network changed: DNS*  1
Session <*> created  1
Daemon connection invalidated!  1
hibernate_page_list_setall(preflight <*> start  1
DB Path: <*>  1
Invalidating watch set.  1
IOPolledFilePollersOpen(0) <*> ms  1
[IOBluetoothHostController::setConfigState] calling registerService  1
(DiskStore.Normal:2382) <*> <*>  1
Host controller terminated  1
Unrecognized XSSimpleTypeDefinition: OneOff  2
Session <*> destroyed  2
efi pagecount <*>  2
ARPT: <*> wl0: MDNS: <*> SRV Recs, <*> TXT Recs  9
network_reachability_changed : network is not reachable, netbiosd is shutting down  1
ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: <*>  8
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED  14
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO  6
<*> : BTLE discovered device with hash <*> <*> <*>  1
[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>  1
<*> <*> <*> [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.  1
ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval <*> retry_count <*>  11
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! <*> <*> <*>  9
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! NeteaseMusic.17988 <*> <*>  1
tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is down  3
<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid)  3
-[SOAPParser:0x7fca6040cb50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid)  1
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>  20
Bluetooth -- LE is supported - Disable LE meta event  11
<*> itemasync_SetProperty signalled <*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>  5
<*> itemasync_CopyProperty signalled <*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>  4
<*> : Starting AirDrop server for user <*> on wake  2
tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is unreachable  1
ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: <*>  4
polled file major <*> minor <*> blocksize <*> pollers <*>  3
Service <*> tried to hijack endpoint <*> from owner: <*>  3
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****  3
<*> ERROR: <*> timed out after <*> <*> <*> mMajorChangePending=0  1
AppleCamIn::systemWakeCall - messageType = <*>  56
AirPort: Link Up on <*>  4
AirPort: Link Up on awdl0  9
Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder  29
Sandbox: <*> deny(1) mach-lookup <*>  4
AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>  11
en0: channel changed to <*>  14
en0: BSSID changed to <*>  16
<*> : Finished generating hashes  1
<*> : Started generating hashes  1
no sleep images for WillPowerOffWithImages  1
CCXPCService::setStreamEventHandler Registered for notification callback.  2
[0701/114930:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.  1
[0705/190016:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.  1
[0706/011106:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.  1
[0706/120312:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.  1
Error returned from iconservicesagent: (null)  13
tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>  8
device_generate_desktop_screenshot: authw <*> shield <*>  3
<IMMacNotificationCenterManager: <*> DND Enabled: NO  2
ChromeExistion main isUndetectWithCommand = <*>  2
TBT W (2): <*> [x]  4
<*> : BTLE scanning stopped  2
<*> : BTLE scanning started  2
wake time set <*> s  3
IOPMrootDomain: idle cancel, state <*>  3
<*> : Purged contact hashes  2
<IMMacNotificationCenterManager: <*> DND Enabled: YES  1
CCLogTap::profileRemoved, Owner: <*> Name: OneStats  1
CCLogTap::profileRemoved, Owner: <*> Name: IO80211AWDLPeerManager  2
CCDataTap::profileRemoved, Owner: <*> Name: StateSnapshots  1
CCDataTap::profileRemoved, Owner: <*> Name: AssociationEventHistory  1
network changed: <*> DNS- Proxy-  2
<*> message service <*> terminated  1
<*> <*> tcp_connection_tls_session_handle_read_error.790 <*> <*>  1
<*> completed - <*> <*>  1
<*> <*> deny(1) <*> /private/etc/hosts  1
<*> SpotlightNetHelp(352) deny(1) <*> <*>  1
<*> timed out <*> <*>  1
ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep  17
<IMMacNotificationCenterManager: <*> NC Disabled: NO  5
after trim url = <*>  1
<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.  166
VDCAssistant: Found a camera <*> , but was not able to start it up <*> -- (os/kern) successful)  1
WARNING: Type1 font data isn't in the correct format required by the Adobe Type <*> Font Format specification.  1
ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>  3
ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid 00:a6:ca:db:93:cc, last RSSI <*>  1
send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.  26
[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key  2
ARPT: <*> AQM agg params <*> maxlen hi/lo <*> 0xffff minlen <*> adjlen <*>  7
CCFile::captureLogRun Skipping current file Dir file <*> <*> <*> Current File <*> <*> <*>  31
Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable  1
Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable  1
CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.  1
<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.  1
AppleCamIn::wakeEventHandlerThread  20
AppleCamIn::handleWakeEvent_gated  15
CCFile::captureLog  17
jemmytest  10
IOHibernatePollerOpen(0)  2
kern_open_file_for_direct_io(0)  1
CCProfileMonitor::setStreamEventHandler  1
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error <*> <*> "Account identity not set" UserInfo={NSDescription=Account identity not set}  12
<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to folder:/tmp/KSOutOfProcessFetcher.YH2CjY1tnx/download  1
<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to folder:/tmp/KSOutOfProcessFetcher.aPWod5QMh1/download  1
CCFile::copyFile fileName is <*> <*> <*> source <*> <*> <*> dest <*> <*> <*> <*> <*>  21
hostControllerOnline - Number of Paired devices = <*> List of Paired devices = ( <*> )  1
securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 "query missing class name" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}  4
pages <*> wire <*> act <*> inact <*> cleaned <*> spec <*> zf <*> throt <*> compr <*> xpmapped <*>  4
<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update  4
AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).  5
ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>  8
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted  13
device_generate_lock_screen_screenshot: authw <*> <*> <*> <*> shield <*> dev <*> <*>  3
<*> <*> <*> [lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.  3
<*> FigAgglomeratorSetObjectForKey signalled <*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>  11
Opened file /var/log/SleepWakeStacks.bin, size <*> extents <*> maxio <*> ssd <*>  2
Opened file /var/vm/sleepimage, size <*> extents <*> maxio <*> ssd <*>  1
<*> <<<< CRABS >>>> crabsFlumeHostUnavailable: <*> Byte flume reports host unavailable.  2
<*> <*> <*> [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.  1
<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: <*>  1
<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.  1
<IMMacNotificationCenterManager: <*> notification observer: <*> notification: __CFNotification <*> {name = _NSDoNotDisturbEnabledNotification}  1
**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****  2
-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier <*>  1
<*> mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled <*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*> at line <*>  1
-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID  9
-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID  4
hibernate_machine_init: state <*> image pages <*> sum was <*> imageSize <*> image1Size <*> conflictCount <*> nextFree <*>  1
<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <*> ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path="/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore" lockFile=<KSLockFile:0x100254d80 <*> locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path="/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers"> errors=0 >  1
SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 "query missing class name" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}  5
<*> <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for <*> using engine <*> ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path="/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore" lockFile=<KSLockFile:0x1003176d0 <*> locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path="/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers"> errors=0 >  1
Path not allowed in target domain: type = pid, path = <*> error = <*> The specified service did not ship in the requestor's bundle, origin = <*>  15
PBRequester failed with Error Error Domain=NSURLErrorDomain <*> "The request timed out." UserInfo={NSUnderlyingError=0x7fe133460660 {Error Domain=kCFErrorDomainCFNetwork <*> "The request timed out." <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}  1
PBRequester failed with Error Error Domain=NSURLErrorDomain <*> "The request timed out." UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork <*> "The request timed out." <*> <*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, <*> <*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}  1
PBRequester failed with Error Error Domain=NSURLErrorDomain <*> "The Internet connection appears to be offline." UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=kCFErrorDomainCFNetwork <*> "The Internet connection appears to be offline." <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}  1
PBRequester failed with Error Error Domain=NSURLErrorDomain <*> "The Internet connection appears to be offline." UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork <*> "The Internet connection appears to be offline." <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}  1
PBRequester failed with Error Error Domain=NSURLErrorDomain <*> "The Internet connection appears to be offline." UserInfo={NSUnderlyingError=0x7fb7f0035dc0 {Error Domain=kCFErrorDomainCFNetwork <*> "The Internet connection appears to be offline." <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}  1
Configuration Notice: ASL Module <*> claims selected messages. Those messages may not appear in standard system log files or in the ASL database.  2
.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': <*> is not a valid type name.  1
